image_id,caption
100798.jpg,"a vintage green bus with a "" 48 south ewlrs "" sign is parked on the street, while a man observes nearby."
100799.jpg,"colorful poster for the "" the summer serious show "" featuring various artists, including a performer in a superhero costume."
100800.jpg,"two male wrestlers compete in a match, wearing sports uniforms with red and blue colors, surrounded by a crowd."
100801.jpg,"a digital watch displaying the time as 16 : 51, worn on a wrist with a black strap."
100802.jpg,"a black mobile phone displays a user interface with the text "" lollipop "" and a photo of a dog."
100803.jpg,"two male basketball players compete for the ball on a gym floor, wearing sports uniforms and sneakers."
100804.jpg,"a large military airplane is flying in the sky, showcasing multiple engines and a distinctive design."
100805.jpg,"a brightly lit casino floor features colorful slot machines, various symbols, and a red carpeted area for seating."
100806.jpg,"a busy city street scene featuring several cars, a taxi, and tall buildings with advertisements."
100807.jpg,"the image shows a vintage computer keyboard with a beige color scheme, featuring numbered keys and a sleek design."
100808.jpg,"the image shows the engine of a toyota camry, featuring a gold finish and multiple turbo engines."
100809.jpg,"a girl in a blue jersey jumps to head a soccer ball near the goal, with teammates in the background."
100810.jpg,"a wall clock is mounted on a yellow wall, with a message below reading, "" inspire, create, change. """
100811.jpg,"a pint of beer sits beside a lit candle and a digital sign reading "" nostal special "" in a bar setting."
100812.jpg,"a baseball player in a white uniform with blue accents walks on the field, while another player in gray prepares to catch."
100813.jpg,"a long sandwich sandwich wrapped in paper, accompanied by a remote control on a patterned surface."
100814.jpg,"a black remote control featuring buttons for various functions, including power, volume, and settings, with a prominent red button."
100815.jpg,"a cartoon character in a red outfit gestures, surrounded by sticky notes and labeled labels."
100816.jpg,"a glass of stella artois beer with a creamy head sits on a table, surrounded by other drinks."
100817.jpg,"a street scene featuring several parked cars along a curved road, with residential buildings and trees lining the sides."
100818.jpg,"a player in a baseball uniform stands ready to bat, while a catcher crouches behind home plate."
100819.jpg,"a united airlines airplane is taxiing on the runway, with another united airlines airplane in the background."
100820.jpg,"the image features various condiments, including sauces, sauces, and cocktails, alongside a knife and a bowl."
100821.jpg,"a collection of books on a shelf, featuring titles on management, management strategies, and management strategies."
100822.jpg,"the image features the book "" reverseible errors "" by scott turow, showcasing a silhouetted figure against a golden background."
100823.jpg,"the image is a movie poster for "" charliefox, "" featuring characters in dramatic poses against a colorful background."
100824.jpg,"a baseball field scene with players in uniforms, a umpire, and a scoreboard in the background."
100825.jpg,"vintage advertisement for the "" something new "" celluloid eye glass frames, featuring illustrations of a pair of glasses and a scenic background."
100826.jpg,"an open book displays text about mathematical concepts, including graphs and graphs, with a simple design."
100827.jpg,"a black train with a sign reads "" workday ' s here now "" travels along the tracks, surrounded by greenery."
100828.jpg,"a person reads "" gobble gobble "" while lying on their back, wearing a hat and a dark jacket."
100829.jpg,"a glass of guinness beer with a dark color, featuring a creamy head and a creamy head, set against a blurred background."
100830.jpg,the image displays a television screen showing a tv guide with options for viewing and channel selection.
100831.jpg,"a man in a blue baseball uniform throws a pitch, wearing a cap and white pants, with a baseball glove nearby."
100832.jpg,"a basketball player in a white jersey with "" twenty "" and the number "" 23, "" prepares for the game."
100833.jpg,"a closed cardboard box with the text "" thanks for coming "" written in blue ink."
100834.jpg,"a stone house with white trim, surrounded by flowering plants and blue flowers, features a welcoming entrance."
100835.jpg,"a six - pack of jack daniel ' s tennessee ipa bottles is displayed, featuring a dark glass design and a distinctive label."
100836.jpg,"a young man in a blue football uniform celebrates on the field, raising his arms in celebration."
100837.jpg,"the image features a colorful poster with a stylized illustration of a stylized figure, labeled "" art barbosco. """
100838.jpg,"a hand holds a glass of murphy ' s irish ale, showcasing its label prominently."
100839.jpg,"a young man with blonde hair wears a white sports uniform, displaying a logo on his shirt."
100840.jpg,"poster for the reveilon 2007 event, featuring activities, activities, and prices, with a vibrant blue background and event details."
100841.jpg,"the image features three elegant watches displayed on a green surface, labeled "" damar, "" with a swiss flag and a clear watch case."
100842.jpg,"a young man with curly hair wears a blue shirt, adjusting his head while playing the drums in a music studio."
100843.jpg,"a table displays a variety of food items, including chips, salsa, and a bottle of water."
100844.jpg,"a row of green books titled "" manuals of the united states, "" featuring various legal terms and titles on a wooden shelf."
100845.jpg,"billboard promoting the san tan county fair, featuring vintage vehicles and a backdrop of clear blue skies and trees."
100846.jpg,"a man with a shaved head wears a white chef ' s coat, standing beside a green bottle."
100847.jpg,"a child with short hair plays a video game on a computer monitor, focused on the screen."
100848.jpg,"a collection of six vintage bottles of mr. martini, labeled "" premium martini, "" arranged in a wooden display."
100849.jpg,"the image features a row of toy figures resembling abraham lincoln, displayed in a display case."
100850.jpg,"a black box with a red card inside, featuring a welcome message and a red insert inside."
100851.jpg,"a collection of various books, including titles by norman risser and others, displayed on a textured surface."
100852.jpg,"the image features four colorful tin cans, prominently displaying coca - cola and lumine themes, with vibrant designs and vibrant branding."
100853.jpg,"a tudor watch on a wrist, featuring a black dial, luminous markers, and a stainless steel band."
100854.jpg,"a vintage book cover titled "" resurrection tolstoy, "" featuring intricate green and brown design elements on a dark background."
